arm,architecture,pipeline_workers,seed,run_id,run_dir,test_f1_macro,validation_f1_macro,test_precision_macro,test_recall_macro,accuracy,subset_size,reduction_percent,selection_elapsed_seconds,candidate_count,candidates_per_second,cpu_cores_median,memory_mib_median,cpu_hours,memory_gib_hours,cpu_hours_per_candidate,memory_gib_hours_per_candidate,selection_horizon_seconds,stop_reason,anytime_auc_normalized,target_0_93_reached,time_to_0_93_seconds_censored,target_0_94_reached,time_to_0_94_seconds_censored,target_0_945_reached,time_to_0_945_seconds_censored,target_0_95_reached,time_to_0_95_seconds_censored,construction_active_seconds,local_search_active_seconds,construction_local_search_overlap_seconds,local_search_overlap_percent,unique_candidate_count,distinct_qualified_count,quality_yield_auc_normalized,qualified_subset_throughput,reached_quality_threshold,time_to_first_qualified_seconds_censored,cpu_hours_per_qualified_subset,memory_gib_hours_per_qualified_subset
distributed-w2,distributed,2,112,ablation-distributed-w2-s112-3cd46ebc99f1,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-112/ablation-distributed-w2-s112-3cd46ebc99f1,0.945363224433,0.945429827546,0.946572584795,0.944236111111,0.935225,12,76.47058823529412,2700.0,300,0.1111111111111111,3.1227,3995.574,2.342025,2.9264458007812504,0.00780675,0.009754819335937501,2700.0,run_timeout,0.8574767918217222,True,1528.8010000000002,True,1528.8010000000002,True,2032.6270000000002,False,2700.0,2615.8683428764343,2583.702287912369,2583.665165901184,99.99856322412383,281,2,0.37603629629629637,0.0007407407407407407,True,2032.627,1.1710125,1.4632229003906252
distributed-w4,distributed,4,112,ablation-distributed-w4-s112-d9623d5f0f9c,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-112/ablation-distributed-w4-s112-d9623d5f0f9c,0.945490559992,0.944525898663,0.945566842162,0.945527777778,0.935425,7,86.27450980392157,2700.0,308,0.11407407407407408,4.0943,4520.152,3.0707249999999995,3.310658203125,0.009969886363636361,0.010748890269886364,2700.0,run_timeout,0.8476288990946668,True,1348.4520000000002,True,1348.4520000000002,False,2700.0,False,2700.0,2603.1249997615814,2578.266611814499,2560.7657749652863,99.32121694595051,285,0,0.0,0.0,False,2700.0,,
monolith,monolith,0,112,ablation-monolith-s112-c3b76a2bc3fe,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-112/ablation-monolith-s112-c3b76a2bc3fe,0.944047657239,0.943241938379,0.945858691243,0.942388888889,0.9339,12,76.47058823529412,2700.0,210,0.07777777777777778,1.0034,1297.408,0.75255,0.9502499999999999,0.003583571428571429,0.0045249999999999995,2700.0,run_timeout,0.8847882128394393,True,758.776,True,758.776,False,2700.0,False,2700.0,24.879999999999995,2599.686,0.0,0.0,195,0,0.0,0.0,False,2700.0,,
distributed-w1,distributed,1,113,ablation-distributed-w1-s113-1ef0bb761c9b,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-113/ablation-distributed-w1-s113-1ef0bb761c9b,0.945694539884,0.944479126112,0.951421253087,0.942083333333,0.938175,10,80.3921568627451,2700.0,235,0.08703703703703704,2.3362000000000003,3966.5199999999995,1.75215,2.9051660156249994,0.007455957446808511,0.012362408577127657,2700.0,run_timeout,0.9037690209774482,True,471.627,True,534.515,False,2700.0,False,2700.0,2621.1410298347473,2604.5737249851227,2604.5181868076324,99.99786766729014,224,0,0.0,0.0,False,2700.0,,
distributed-w2,distributed,2,113,ablation-distributed-w2-s113-5d35a8099696,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-113/ablation-distributed-w2-s113-5d35a8099696,0.945694539884,0.944479126112,0.951421253087,0.942083333333,0.938175,10,80.3921568627451,2700.0,312,0.11555555555555555,3.154,4002.252,2.3655,2.9313369140625003,0.007581730769230769,0.009395310621995194,2700.0,run_timeout,0.9018773732267408,True,546.975,True,619.515,False,2700.0,False,2700.0,2619.493900537491,2603.171982049942,2603.131009578705,99.99842605592255,284,0,0.0,0.0,False,2700.0,,
distributed-w4,distributed,4,113,ablation-distributed-w4-s113-3c331b6f1b48,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-113/ablation-distributed-w4-s113-3c331b6f1b48,0.946097731378,0.945600669481,0.947640546073,0.944666666667,0.936025,7,86.27450980392157,2700.0,347,0.12851851851851853,4.1046499999999995,4797.88,3.0784874999999996,3.514072265625,0.00887172190201729,0.010127009411023055,2700.0,run_timeout,0.8972026617666888,True,783.773,True,930.7120000000001,True,1025.3049999999998,False,2700.0,2616.0409796237946,2600.995679140091,2600.9539227485657,99.99839459973501,315,3,1.1159514814814815,0.0011111111111111111,True,1025.305,1.0261624999999999,1.171357421875
monolith,monolith,0,113,ablation-monolith-s113-106c842e19f7,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-113/ablation-monolith-s113-106c842e19f7,0.945742025695,0.944488908186,0.951186912685,0.942263888889,0.938125,12,76.47058823529412,2700.0,195,0.07222222222222222,1.0039500000000001,1316.3519999999999,0.7529625000000001,0.9641249999999999,0.0038613461538461544,0.0049442307692307685,2700.0,run_timeout,0.9082848258578939,True,325.016,True,359.123,False,2700.0,False,2700.0,7.089999999999989,2614.2679999999996,0.0,0.0,180,0,0.0,0.0,False,2700.0,,
distributed-w1,distributed,1,114,ablation-distributed-w1-s114-03c5021e86da,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-114/ablation-distributed-w1-s114-03c5021e86da,0.945348031949,0.944379371255,0.946607918845,0.944166666667,0.934975,10,80.3921568627451,2700.0,218,0.08074074074074074,2.1510000000000002,4004.8720000000003,1.6132500000000003,2.933255859375,0.0074002293577981665,0.013455302107224771,2700.0,run_timeout,0.8624450780232111,True,1176.634,True,1176.634,False,2700.0,False,2700.0,2617.535643339157,2562.903907060623,2562.8517014980316,99.99796303082422,208,0,0.0,0.0,False,2700.0,,
distributed-w2,distributed,2,114,ablation-distributed-w2-s114-229eee577e93,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-114/ablation-distributed-w2-s114-229eee577e93,0.945348031949,0.944379371255,0.946607918845,0.944166666667,0.934975,10,80.3921568627451,2700.0,279,0.10333333333333333,3.1467,3988.5960000000005,2.3600250000000003,2.9213349609375,0.008458870967741937,0.010470734627016129,2700.0,run_timeout,0.8582777240982075,True,1492.87,True,1492.87,False,2700.0,False,2700.0,2620.311145544052,2557.9814732074738,2557.938272714615,99.99831114911068,262,0,0.0,0.0,False,2700.0,,
distributed-w4,distributed,4,114,ablation-distributed-w4-s114-c4fca175c226,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-114/ablation-distributed-w4-s114-c4fca175c226,0.919003886019,0.921270834105,0.924422180374,0.915458333333,0.907575,9,82.35294117647058,2700.0,240,0.08888888888888889,4.6473,4514.388,3.485475,3.3064365234374997,0.014522812500000001,0.013776818847656249,2700.0,run_timeout,0.8348156605507111,True,2687.076,True,2687.076,False,2700.0,False,2700.0,2617.9896569252014,2559.5090169906616,2559.4614808559418,99.99814276353769,222,0,0.0,0.0,False,2700.0,,
monolith,monolith,0,114,ablation-monolith-s114-7b82361c92f3,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-114/ablation-monolith-s114-7b82361c92f3,0.945348031949,0.944379371255,0.946607918845,0.944166666667,0.934975,10,80.3921568627451,2700.0,180,0.06666666666666667,1.0034,1325.056,0.75255,0.9705,0.004180833333333333,0.005391666666666667,2700.0,run_timeout,0.8549778082916026,True,761.233,True,761.233,False,2700.0,False,2700.0,38.96600000000001,2595.496,0.0,0.0,166,0,0.0,0.0,False,2700.0,,
distributed-w1,distributed,1,115,ablation-distributed-w1-s115-6bb64a601934,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-115/ablation-distributed-w1-s115-6bb64a601934,0.946646003555,0.946754039171,0.947804811039,0.945555555556,0.9368,11,78.43137254901961,2700.0,239,0.08851851851851852,2.1797000000000004,3886.252,1.6347750000000003,2.8463759765625003,0.006840062761506277,0.011909522914487448,2700.0,run_timeout,0.9018485967296073,True,350.621,True,350.621,True,442.623,False,2700.0,2617.3568835258484,2593.2806079387665,2593.2244243621826,99.99783349413049,228,8,4.148708888888889,0.002962962962962963,True,442.623,0.20434687500000004,0.35579699707031254
distributed-w2,distributed,2,115,ablation-distributed-w2-s115-f4074b2a721a,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-115/ablation-distributed-w2-s115-f4074b2a721a,0.946646003555,0.946754039171,0.947804811039,0.945555555556,0.9368,11,78.43137254901961,2700.0,335,0.12407407407407407,3.1435000000000004,4098.1089999999995,2.357625,3.001544677734375,0.007037686567164179,0.008959834858908581,2700.0,run_timeout,0.9014308556822518,True,402.93499999999995,True,402.93499999999995,True,520.207,False,2700.0,2619.5034472942352,2596.9633350372314,2596.8641242980957,99.99617974047622,314,8,3.350893703703704,0.002962962962962963,True,520.207,0.294703125,0.37519308471679685
distributed-w4,distributed,4,115,ablation-distributed-w4-s115-10aba503310d,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-115/ablation-distributed-w4-s115-10aba503310d,0.946646003555,0.946754039171,0.947804811039,0.945555555556,0.9368,11,78.43137254901961,2700.0,364,0.1348148148148148,4.470400000000001,4697.676,3.3528000000000007,3.4406806640625005,0.009210989010989013,0.009452419406765111,2700.0,run_timeout,0.8978100001485777,True,439.09299999999996,True,439.09299999999996,True,654.674,False,2700.0,2614.919419527054,2590.186269044876,2590.1344225406647,99.99799834842648,338,3,1.0661907407407407,0.0011111111111111111,True,654.674,1.1176000000000001,1.1468935546875
monolith,monolith,0,115,ablation-monolith-s115-29987e123bb4,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-115/ablation-monolith-s115-29987e123bb4,0.946646003555,0.946754039171,0.947804811039,0.945555555556,0.9368,11,78.43137254901961,2700.0,188,0.06962962962962962,1.0039,1351.68,0.7529250000000001,0.99,0.004004920212765958,0.00526595744680851,2700.0,run_timeout,0.9071989094966042,True,268.053,True,268.053,True,334.797,False,2700.0,12.629000000000005,2616.4139999999998,0.0,0.0,174,8,5.154872592592592,0.002962962962962963,True,334.797,0.09411562500000001,0.12375
distributed-w1,distributed,1,116,ablation-distributed-w1-s116-2e255f23379a,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-116/ablation-distributed-w1-s116-2e255f23379a,0.944467059787,0.943881193804,0.945111174767,0.943847222222,0.9339,12,76.47058823529412,2700.0,196,0.0725925925925926,2.19025,3761.71,1.6426874999999999,2.75515869140625,0.008381058673469386,0.014056932099011479,2700.0,run_timeout,0.8506398926597702,True,1889.5739999999998,True,1889.5739999999998,False,2700.0,False,2700.0,2619.895609855652,2565.392241001129,2565.3409230709076,99.99799960686707,187,0,0.0,0.0,False,2700.0,,
distributed-w2,distributed,2,116,ablation-distributed-w2-s116-db8f36a7a58e,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-116/ablation-distributed-w2-s116-db8f36a7a58e,0.945176041989,0.944457069118,0.946371167361,0.944055555556,0.9347,11,78.43137254901961,2700.0,226,0.0837037037037037,3.14755,3755.218,2.3606625,2.75040380859375,0.010445409292035399,0.012169928356609514,2700.0,run_timeout,0.8538138338698147,True,1979.2610000000002,True,1979.2610000000002,False,2700.0,False,2700.0,2619.938175201416,2571.393667936325,2571.3492703437805,99.9982734035205,212,0,0.0,0.0,False,2700.0,,
distributed-w4,distributed,4,116,ablation-distributed-w4-s116-067b23695dc1,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-116/ablation-distributed-w4-s116-067b23695dc1,0.912948010153,0.913210941781,0.92016203356,0.908208333333,0.901525,9,82.35294117647058,2700.0,239,0.08851851851851852,4.5657499999999995,4441.264000000001,3.4243125,3.2528789062500008,0.014327667364016737,0.013610371992677827,2700.0,run_timeout,0.8565696683467445,True,2410.904,True,2410.904,False,2700.0,False,2700.0,2619.9912090301514,2565.5659580230713,2565.522635936737,99.99831140235554,223,0,0.0,0.0,False,2700.0,,
monolith,monolith,0,116,ablation-monolith-s116-ae94fadb838f,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-116/ablation-monolith-s116-ae94fadb838f,0.944467059787,0.943881193804,0.945111174767,0.943847222222,0.9339,12,76.47058823529412,2700.0,167,0.06185185185185185,1.004,1330.176,0.753,0.97425,0.004508982035928144,0.005833832335329341,2700.0,run_timeout,0.836154425018418,True,1216.232,True,1216.232,False,2700.0,False,2700.0,37.11,2587.415,0.0,0.0,154,0,0.0,0.0,False,2700.0,,
distributed-w1,distributed,1,117,ablation-distributed-w1-s117-f53e2bbbce6e,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-117/ablation-distributed-w1-s117-f53e2bbbce6e,0.945832566482,0.946170801789,0.946451587908,0.945236111111,0.935775,13,74.50980392156863,2700.0,224,0.08296296296296296,2.1471999999999998,3825.849,1.6103999999999998,2.802135498046875,0.007189285714285713,0.01250953347342355,2700.0,run_timeout,0.8792895783578555,True,1279.277,True,1416.8509999999999,True,1416.8509999999999,False,2700.0,2620.42560005188,2591.3841128349304,2591.3293120861053,99.99788527109688,213,3,1.3005455555555556,0.0011111111111111111,True,1416.851,0.5367999999999999,0.934045166015625
distributed-w2,distributed,2,117,ablation-distributed-w2-s117-4c694ea7b954,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-117/ablation-distributed-w2-s117-4c694ea7b954,0.945832566482,0.946170801789,0.946451587908,0.945236111111,0.935775,13,74.50980392156863,2700.0,288,0.10666666666666667,3.17925,3845.218,2.3844375,2.81632177734375,0.008279296875000001,0.009778895060221355,2700.0,run_timeout,0.872686881649911,True,1802.6299999999999,True,1966.8880000000001,True,1966.8880000000001,False,2700.0,2618.5834443569183,2594.8060400485992,2594.7680583000183,99.99853623939536,270,3,0.6682466666666667,0.0011111111111111111,True,1966.888,0.7948125,0.9387739257812501
distributed-w4,distributed,4,117,ablation-distributed-w4-s117-d14be8107d2f,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-117/ablation-distributed-w4-s117-d14be8107d2f,0.946534062331,0.946690999787,0.94771203752,0.945430555556,0.93665,10,80.3921568627451,2700.0,329,0.12185185185185185,4.1559,4569.572,3.116925,3.3468544921875,0.009473936170212766,0.010172810006648936,2700.0,run_timeout,0.8877795168921481,True,791.633,True,791.633,True,946.2919999999999,False,2700.0,2615.163493156433,2588.464942932129,2588.424238920212,99.99842748452019,304,5,1.796142962962963,0.001851851851851852,True,946.292,0.6233850000000001,0.6693708984375
