campaign_id,arm_id,arm_code,architecture,architecture_label,seed,feature_selector,neighborhood_controller,local_search,status,stop_reason,validation_f1_macro,validation_f1_weighted,validation_precision_macro,validation_recall_macro,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_macro,accuracy,subset_size,dimensionality_reduction_percent,selected_features,accepted_improvement_count,candidate_count,internal_metric_rows,end_to_end_time_seconds,classifier_time_seconds,run_id,result_sha256,best_message_count,best_message_unique_subsets,internal_best_f1,internal_time_to_target_ms,internal_target_reached,resource_sample_count,cpu_cores_median,cpu_cores_q1,cpu_cores_q3,cpu_cores_peak,cpu_budget_utilization_median_percent,memory_mib_median,memory_mib_q1,memory_mib_q3,memory_mib_peak,memory_budget_utilization_peak_percent,pids_median,network_rx_final_mib,network_tx_final_mib,disk_read_final_mib,disk_write_final_mib
gfshield-10d-2026-v1,distributed-gr-rvnd-iwss,GR-RVND-IWSS,distributed,G-FShield,46,gr,rvnd,iwss,timeout,run_timeout,0.939945930001,0.930215416509,0.946120291319,0.935944444444,0.941170177302,0.931635385731,0.94769817221,0.936888888889,0.932725,11,78.43137254901961,"0,1,15,21,22,23,28,36,41,47,49",6,,50,2861.594,12.458,distributed-gr-rvnd-iwss-s46-5325b88b1cbc,4f6a94483bf457cebadadfe0a0e9abf77d44c3cd2ceae6ddecd78173076f9949,6,6,0.93994594,,False,71,4.0999,4.0405,4.752750000000001,5.3793999999999995,51.24875,5785.2840000000015,5255.486,6399.466,7731.943999999999,47.192041015624994,378.0,14.227294921875,14.215469360351562,0.0,38.74492645263672
gfshield-10d-2026-v1,distributed-gr-rvnd-iwss,GR-RVND-IWSS,distributed,G-FShield,47,gr,rvnd,iwss,timeout,run_timeout,0.940803389702,0.929929063546,0.942514699963,0.939236111111,0.941518335468,0.930652445796,0.943157736387,0.940069444444,0.930275,11,78.43137254901961,"0,13,19,21,22,23,28,36,47,48,49",10,,178,2803.052,10.643,distributed-gr-rvnd-iwss-s47-0602daf8ad9c,c86a922292dbb22ffb445064afc728fbb88f2a41e422fbadc786fe8fd354f126,10,10,0.9408034,,False,70,4.128449999999999,3.999775,4.742025,5.2152,51.60562499999999,5491.776,5095.379999999999,6082.638000000001,7538.612,46.0120361328125,377.0,13.958549499511719,13.939571380615234,0.0,38.639068603515625
gfshield-10d-2026-v1,distributed-gr-rvnd-iwss,GR-RVND-IWSS,distributed,G-FShield,48,gr,rvnd,iwss,timeout,run_timeout,0.943655894565,0.9336335841,0.945239474694,0.942208333333,0.943558038688,0.933435469533,0.945006281686,0.942208333333,0.9334,11,78.43137254901961,"10,19,20,21,23,28,36,41,47,48,49",10,,206,2817.207,12.259,distributed-gr-rvnd-iwss-s48-b5838b1b84cb,9ec8f9f9f65a9d12c4537d75d18a570f172c4ca2c739d5caf9a01d10fc8e5a31,10,10,0.9436559,,False,71,4.0866,4.014950000000001,4.73245,5.6652,51.082499999999996,5442.736000000001,5036.486,5971.423999999999,7095.348,43.3065673828125,377.0,10.871601104736328,10.84890365600586,0.0,38.687705993652344
gfshield-10d-2026-v1,distributed-gr-rvnd-iwss,GR-RVND-IWSS,distributed,G-FShield,49,gr,rvnd,iwss,timeout,run_timeout,0.940160895582,0.929256573626,0.941695106286,0.93875,0.940390768531,0.929610387463,0.942360834315,0.938611111111,0.929575,14,72.54901960784314,"1,15,19,21,22,23,28,36,41,47,48,49,6,8",9,,55,2841.695,12.284,distributed-gr-rvnd-iwss-s49-fca2d1f6a273,aa9cab9b4e59735991fd6b4f76d704de7eab0c9ab472342f98cbb13799415f15,9,9,0.9401609,,False,70,4.03175,3.93655,4.1905,5.388800000000001,50.396874999999994,5511.932000000001,5024.218999999999,6031.084000000001,7119.552000000001,43.454296875000004,380.0,13.103675842285156,13.081645965576172,0.0,39.391517639160156
gfshield-10d-2026-v1,distributed-gr-rvnd-iwssr,GR-RVND-IWSSR,distributed,G-FShield,42,gr,rvnd,iwssr,timeout,run_timeout,0.944965249814,0.934786520643,0.944915251579,0.945111111111,0.946015681349,0.936083256323,0.946039174166,0.946138888889,0.935575,9,82.35294117647058,"11,21,23,28,36,42,47,49,5",6,,154,2821.97,10.204,distributed-gr-rvnd-iwssr-s42-d5526268f78a,0fb1bedbf8e05676e92dbd1281d84967c4b493ad3a90f1ac53c85080f234a1dd,6,6,0.94496524,,False,71,4.0855,4.0013499999999995,4.9670000000000005,5.2805,51.068749999999994,5567.907999999999,5011.093999999999,5952.784,7523.74,45.9212646484375,379.0,15.514087677001953,15.481948852539062,0.0,38.64002227783203
gfshield-10d-2026-v1,distributed-gr-rvnd-iwssr,GR-RVND-IWSSR,distributed,G-FShield,43,gr,rvnd,iwssr,timeout,run_timeout,0.94122587195,0.931304965427,0.94531191289,0.938333333333,0.941253768903,0.931415555586,0.94620204041,0.93775,0.93225,15,70.58823529411765,"0,11,16,19,2,21,22,23,28,36,41,47,48,49,8",7,,161,2852.736,13.503,distributed-gr-rvnd-iwssr-s43-ac84a8bee3b2,4eac64c19d7f2d1a0678b94806b8b166ad056a4a35149a9213e7420462af3710,7,7,0.9412259,,False,71,4.0538,4.0181000000000004,4.4014999999999995,5.025099999999999,50.6725,5746.592,5423.56,6118.013999999999,8052.696000000001,49.149755859375006,379.0,13.49496841430664,13.466358184814453,0.0,38.67912292480469
gfshield-10d-2026-v1,distributed-gr-rvnd-iwssr,GR-RVND-IWSSR,distributed,G-FShield,44,gr,rvnd,iwssr,timeout,run_timeout,0.941038845141,0.931428215969,0.945843178826,0.937972222222,0.941081864331,0.931495789168,0.946568988897,0.937472222222,0.9326,12,76.47058823529412,"13,19,21,22,23,28,36,41,47,48,49,8",11,,103,2807.138,11.236,distributed-gr-rvnd-iwssr-s44-dfe5070dfba8,dbc33b21ec96b89b18d896cfb6c7be4aafc11ab417fc262c4d33138c5ff54feb,11,11,0.94103885,,False,71,4.0925,4.01655,4.96575,6.4653,51.15625,5831.8640000000005,5281.776000000001,6383.598,7330.088000000001,44.739306640625,377.0,15.352249145507812,15.332221984863281,0.0,38.64765167236328
gfshield-10d-2026-v1,distributed-gr-rvnd-iwssr,GR-RVND-IWSSR,distributed,G-FShield,45,gr,rvnd,iwssr,timeout,run_timeout,0.941986041694,0.932598385439,0.948660830527,0.937847222222,0.943034132069,0.933816783469,0.949867591789,0.938708333333,0.93505,13,74.50980392156863,"10,13,19,21,22,23,28,36,41,47,48,49,7",7,,58,2829.516,12.363,distributed-gr-rvnd-iwssr-s45-9a7a77996df3,fd8c34f36ce66c124a07e98367378e308127933c1c7c1f077c0d7d4b3b2f802e,7,7,0.941986,,False,72,4.0956,4.03555,4.85175,5.7639,51.195,5705.521999999999,5078.459000000001,6156.51,7222.139999999999,44.0804443359375,378.0,9.637737274169922,9.60845947265625,0.0,38.97285461425781
gfshield-10d-2026-v1,distributed-gr-rvnd-iwssr,GR-RVND-IWSSR,distributed,G-FShield,46,gr,rvnd,iwssr,timeout,run_timeout,0.944736342919,0.934603640242,0.945742283802,0.943777777778,0.944644265346,0.934387102974,0.945726345605,0.943625,0.934175,10,80.3921568627451,"1,15,21,22,23,28,36,41,47,49",12,,98,2888.964,12.567,distributed-gr-rvnd-iwssr-s46-03fc79ba17a5,e3074e18dbf951137aa0809afcd91d29de1e72dad1bf6c17d0b2e7f69d5b2f17,12,12,0.94473636,,False,71,4.1926,4.0390999999999995,4.9658,5.7633,52.4075,5412.576,5110.216,5831.954,6887.808,42.03984375,379.0,12.713432312011719,12.682533264160156,0.0,38.76209259033203
gfshield-10d-2026-v1,distributed-gr-rvnd-iwssr,GR-RVND-IWSSR,distributed,G-FShield,47,gr,rvnd,iwssr,timeout,run_timeout,0.942381826263,0.931950828162,0.944206996898,0.940722222222,0.942399745794,0.931981677262,0.944496516189,0.9405,0.931875,13,74.50980392156863,"17,19,21,22,23,28,36,41,47,48,49,6,9",5,,126,2874.205,12.029,distributed-gr-rvnd-iwssr-s47-446d516512f7,b2e78c1d18c15d2bcd0a2a6ea1bec704868fa439d511cf692d2d203a22806479,5,5,0.9423818,,False,69,4.0759,4.021200000000001,4.8446,5.0813,50.94875,5989.116,5484.815999999999,6546.7080000000005,7765.588000000001,47.3973876953125,379.0,9.491825103759766,9.464168548583984,0.0,38.59710693359375
